date,ree_hidraulica_value,ree_hidraulica_pct,ree_hidroeolica_value,ree_hidroeolica_pct,ree_eolica_value,ree_eolica_pct,ree_solar_fotovoltaica_value,ree_solar_fotovoltaica_pct,ree_otras_renovables_value,ree_otras_renovables_pct,ree_generacion_renovable_value,temp_avg_c,temp_max_c,temp_min_c,pressure_avg_hpa,dew_point_avg_c,precip_intensity_avg_mm,rain_daily_mm,humidity_avg_pct,wind_dir_avg_deg,wind_dir_max_deg,wind_dir_sdev_deg,wind_speed_avg_ms,wind_speed_max_ms,wind_speed_sdev_ms,canarias_weather_municipality_count,canarias_weather_station_count,weather_data_source
2022-11-22,9.308,0.0017403791139548,51.32,0.0095956441908209,4491.367,0.839780975494834,770.632,0.1440902274758519,25.633,0.0047927737245384,5348.259999999999,18.09144712643678,21.140401149425287,15.644824137931034,978.7637731707317,13.296475478927205,0.007276245210727951,0.33479452054794523,76.17155900383142,95.6409708613045,241.97701149425288,32.14203124657595,3.111709578544061,11.180459770114943,0.7633266234296209,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-23,9.397,0.0020918727726407,26.346,0.0058649015715647,3735.045,0.8314609918152723,696.133,0.1549666562559061,25.226,0.0056155775846159,4492.147,18.180908045977013,21.660866666666667,15.28464827586207,976.1896463414635,13.893278927203065,0.012389272030651332,0.3249315068493151,78.460391954023,101.15156142924307,254.75862068965517,42.67365773471357,2.743495593869732,10.486436781609196,0.7179148784879976,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-24,9.257,0.003452187740538,19.685,0.0073410733145179,2055.829,0.7666746970338857,570.57,0.2127811125763009,26.147,0.0097509293347574,2681.4880000000003,18.072686206896552,21.307998850574712,15.634024137931036,973.9972113821138,14.291226053639846,0.016963984674329493,0.4506849315068493,80.10736781609195,105.85172374823942,280.2528735632184,51.61331401388313,2.2902053639846742,9.137931034482758,0.6704437644405109,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-25,9.206,0.0024345416127846,13.12,0.0034696052530669,2971.18,0.7857333640097213,762.009,0.2015145144271581,25.895,0.006847974697269,3781.41,18.32526896551724,21.565987356321838,15.905771264367814,975.4295760162602,14.297623371647509,0.016345977011494234,0.410958904109589,79.5748908045977,106.71779760488509,267.1954022988506,39.2312935181184,2.5113036398467434,9.795402298850576,0.6855711225471163,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-26,9.249,0.0031604921059456,15.27,0.0052179386374516,2025.287,0.6920643935316696,851.222,0.2908725712409228,25.415,0.0086846044840101,2926.443,18.74820344827586,23.255277011494254,15.230298850574714,976.7629414634146,12.12775172413793,9.540229885057472e-05,0.0,70.06677164750958,123.90116439767739,286.11494252873564,50.90320400596132,2.1141595785440614,8.114137931034483,0.5737068195149265,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-27,9.291,0.0016556586424276,51.337,0.0091482668955233,4689.893,0.8357401654838922,835.768,0.1489340773075508,25.375,0.004521831670606,5611.664,19.217899616858237,23.793056321839078,15.920679310344827,976.7581386178861,9.847883141762452,0.0,0.0,60.50425632183907,125.19601787314022,247.93103448275863,35.08450753779492,2.750480842911877,10.715862068965517,0.8155656185700688,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-28,9.299,0.0012229987418855,81.61,0.0107332968410885,6739.437,0.8863665955497523,746.728,0.0982092057781199,26.368,0.0034679030891535,7603.442,19.16475593869732,23.29999655172414,16.39762183908046,975.4493918699186,12.11082528735632,0.0002716475095785414,0.007945205479452055,68.34306245210728,117.4404855987194,257.18390804597703,39.37933312658923,3.3500001915708815,12.143333333333334,0.8020186835618109,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-29,9.297,0.0014509242092252,79.539,0.0124131505515291,5502.058,0.8586715233689782,790.433,0.1233578977595495,26.313,0.0041065041107178,6407.64,17.906760919540233,21.25941264367816,15.393370114942527,973.3051776422765,12.323047509578544,0.0007532567049808355,0.021369863013698632,73.3607601532567,95.80412090228279,233.7816091954023,36.432808014611595,3.1752333333333334,11.544137931034482,0.7156355662890106,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-11-30,9.237,0.0025633020725367,54.899,0.0152346779777192,2789.406,0.7740706052772887,723.786,0.2008533240092075,26.227,0.0072780906632478,3603.555,16.678520689655173,19.751470114942528,14.305906896551726,972.0049552845528,11.536166283524905,0.0030651340996168505,0.08986301369863015,73.62318659003832,102.72791946564985,267.82758620689657,48.514077686725614,2.7083432950191573,10.34689655172414,0.7352107280504898,87,98,canarias_observed_plus_open_meteo_missing_aggregated
2022-12-01,9.262,0.0052892860263367,39.117,0.0223386959071708,861.218,0.4918190815190792,815.933,0.4659580020867038,25.557,0.0145949344607092,1751.087,16.873797286821706,20.370027906976745,14.089853488372093,970.3935818930042,11.816840697674419,0.03544224806201549,0.7572222222222222,73.97765155038759,218.99234497151258,331.06976744186045,71.67380098988463,2.6213492248062016,11.376279069767442,0.9222345497749527,86,97,canarias_observed_plus_open_meteo_missing_aggregated
